c_id,artist,track,album,song_url,filename
c04138,Ten To Twelve,ฟูมฟาย,,http://chordtabs.in.th/song.php?song_id=4138&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4138.png
c04145,พริ้ว,พริ้ว,,http://chordtabs.in.th/song.php?song_id=4145&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4145.png
c04148,โตโน่ The Star 6 ภาคิน คำวิลัยศักดิ์,บ้าคิดถึง,,http://chordtabs.in.th/song.php?song_id=4148&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4148.png
c04149,เกล โสพิชา อังคะไวมงคล Feat.Piglet Sugar Eyes,อาย.เลิฟ.ยู,,http://chordtabs.in.th/song.php?song_id=4149&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4149.png
c04159,Smallroom,ความรักของพ่อ,,http://chordtabs.in.th/song.php?song_id=4159&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4159.png
c04163,Lemon Soup,ยังเก็บ,,http://chordtabs.in.th/song.php?song_id=4163&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4163.png
c04165,กัน นภัทร The Star 6,หนึ่งในพันล้าน,,http://chordtabs.in.th/song.php?song_id=4165&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4165.png
c04166,Stamp,THE LAST SINGLE - ซิงเกิล สุดท้าย,,http://chordtabs.in.th/song.php?song_id=4166&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4166.png
c04167,สามโทน,น้ําตาฟ้า,,http://chordtabs.in.th/song.php?song_id=4167&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4167.png
c04168,ลิปิการ์ รัญชน์,เธอแอบชอบฉันอยู่ใช่ไหม Feat. ริบบิ้น,,http://chordtabs.in.th/song.php?song_id=4168&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4168.png
c04171,บี พีระพัฒน์,อันตราย,,http://chordtabs.in.th/song.php?song_id=4171&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4171.png
c04174,Cha Cha,ฉันจะเคียงข้างเธอ,,http://chordtabs.in.th/song.php?song_id=4174&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4174.png
c04180,แอนดี้ เขมพิมุก,Only you Feat.Christine,,http://chordtabs.in.th/song.php?song_id=4180&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4180.png
c04183,Seaduck เป็ดทะเล,วิ่งอยู่ในใจ,,http://chordtabs.in.th/song.php?song_id=4183&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4183.png
c04188,The Innocent,เพียงครึ่งใจ,,http://chordtabs.in.th/song.php?song_id=4188&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4188.png
c04193,Polycat,ไม่มีทาง,,http://chordtabs.in.th/song.php?song_id=4193&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4193.png
c04199,Plastic Plastic,วันศุกร์,,http://chordtabs.in.th/song.php?song_id=4199&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4199.png
c04200,แป้งโกะ,ปล่อย,,http://chordtabs.in.th/song.php?song_id=4200&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4200.png
c04202,No More Tear,แสงสว่างที่ปลายอุโมงค์,,http://chordtabs.in.th/song.php?song_id=4202&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4202.png
c04203,Better Weather,รักไม่จบ,,http://chordtabs.in.th/song.php?song_id=4203&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4203.png
c04206,Potato,ฮู้ ฮู,,http://chordtabs.in.th/song.php?song_id=4206&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4206.png
c04207,เอ็ม อรรถพล,อะไรอีก,,http://chordtabs.in.th/song.php?song_id=4207&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4207.png
c04215,น้ำชา ชีรณัฐ,ลับหลัง...ทำไม,,http://chordtabs.in.th/song.php?song_id=4215&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4215.png
c04216,น้องมาร์ค,ฝนตกที่หน้าเธอ,,http://chordtabs.in.th/song.php?song_id=4216&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4216.png
c04218,The Hook,ฉันรู้,,http://chordtabs.in.th/song.php?song_id=4218&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4218.png
c04219,Stamp,ให้,,http://chordtabs.in.th/song.php?song_id=4219&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4219.png
c04220,SPF,มีสิทธิ์อะไร,,http://chordtabs.in.th/song.php?song_id=4220&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4220.png
c04221,Slot Machine,พลังใจ พลังจิต,,http://chordtabs.in.th/song.php?song_id=4221&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4221.png
c04222,Radio Garden,อีกใจ,,http://chordtabs.in.th/song.php?song_id=4222&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4222.png
c04224,Jetset'er,เซียนตัดเซียน,,http://chordtabs.in.th/song.php?song_id=4224&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4224.png
c04225,แป้ง ณัฐณิชา ทิพยมณฑล,ผู้หญิงดีๆ ไม่ทำกัน,,http://chordtabs.in.th/song.php?song_id=4225&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4225.png
c04227,ยุ้ย ณพอาภา,จากใจถึงใจ,,http://chordtabs.in.th/song.php?song_id=4227&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4227.png
c04229,Fairy Tales,ชมจันทร์,,http://chordtabs.in.th/song.php?song_id=4229&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4229.png
c04234,บี้ The Star,แค่หลับตา Feat.หนูนา หนึ่งธิดา,,http://chordtabs.in.th/song.php?song_id=4234&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4234.png
c04241,Sixty Miles,It's Me,,http://chordtabs.in.th/song.php?song_id=4241&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4241.png
c04242,Is Am Are,เท่าที่ทำได้,,http://chordtabs.in.th/song.php?song_id=4242&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4242.png
c04246,Karamail,ไม่เห็นโลงศพ ไม่หลั่งน้ำตา,,http://chordtabs.in.th/song.php?song_id=4246&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4246.png
c04247,Abuse The Youth,บทเพลงกระซิบ,,http://chordtabs.in.th/song.php?song_id=4247&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4247.png
c04248,Cocktail,น้ำตาสุดท้าย,,http://chordtabs.in.th/song.php?song_id=4248&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4248.png
c04253,เท่ห์ อุเทน พรหมมินทร์,โกหกหน้าตาย,,http://chordtabs.in.th/song.php?song_id=4253&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4253.png
c04257,Sweet Mullet,จะเป็นจะตาย,,http://chordtabs.in.th/song.php?song_id=4257&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4257.png
c04258,Supersub,Awaken,,http://chordtabs.in.th/song.php?song_id=4258&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4258.png
c04263,เท่ห์ อุเทน พรหมมินทร์,วิชามาร,,http://chordtabs.in.th/song.php?song_id=4263&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4263.png
c04264,เบิร์ดกะฮาร์ท,รอรัก,,http://chordtabs.in.th/song.php?song_id=4264&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4264.png
c04265,เบิร์ดกะฮาร์ท,ลืม,,http://chordtabs.in.th/song.php?song_id=4265&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4265.png
c04283,Stamp,ผมจะรอ,,http://chordtabs.in.th/song.php?song_id=4283&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4283.png
c04284,Four Mod Feat.The Richman Toy,แฟนคันแรก,,http://chordtabs.in.th/song.php?song_id=4284&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4284.png
c04286,อภิรมย์,เจ้าสาวไฉไล,,http://chordtabs.in.th/song.php?song_id=4286&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4286.png
c04287,สมเกียรติ,คนที่ยังไม่พร้อม,,http://chordtabs.in.th/song.php?song_id=4287&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4287.png
c04301,A.R.T,มัง feat. น๊อต วรุตม์,,http://chordtabs.in.th/song.php?song_id=4301&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4301.png
c04303,โต๋,GUGG (กั๊ก),,http://chordtabs.in.th/song.php?song_id=4303&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4303.png
c04304,Supersub,คำนั้น,,http://chordtabs.in.th/song.php?song_id=4304&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4304.png
c04305,SPF,ความเชื่อส่วนบุคคล,,http://chordtabs.in.th/song.php?song_id=4305&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4305.png
c04310,Fellow Fellow,อย่าใช้ความเงียบมาคุยกัน,,http://chordtabs.in.th/song.php?song_id=4310&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4310.png
c04311,The 38 Years Ago,How long,,http://chordtabs.in.th/song.php?song_id=4311&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4311.png
c04313,แจ้ ดนุพล,และแล้ว,,http://chordtabs.in.th/song.php?song_id=4313&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4313.png
c04316,เคลิ้ม,ภาวะจำยอม,,http://chordtabs.in.th/song.php?song_id=4316&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4316.png
c04317,วงนั่งเล่น,เพราะเธอ Feat.ปั่น ไพบูลย์เกียรติ,,http://chordtabs.in.th/song.php?song_id=4317&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4317.png
c04323,Armchair,ฝันรึเปล่า,,http://chordtabs.in.th/song.php?song_id=4323&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4323.png
c04325,เอก สุระเชษฐ์,ที่รัก(เธอ),,http://chordtabs.in.th/song.php?song_id=4325&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4325.png
c04326,ศักดิ์สิทธิ์ แท่งทอง,หูทวนลม,,http://chordtabs.in.th/song.php?song_id=4326&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4326.png
c04327,สิงโต นำโชค,อยู่อย่างเหงาๆ,,http://chordtabs.in.th/song.php?song_id=4327&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4327.png
c04330,ณัฏฐ์ ทิวไผ่งาม,ยิ่งฟังยิ่งเจ็บ,,http://chordtabs.in.th/song.php?song_id=4330&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4330.png
c04331,ต้อล AF4,นาทีที่ไม่มีฉัน,,http://chordtabs.in.th/song.php?song_id=4331&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4331.png
c04333,ซานิ AF6,คุคะคิ,,http://chordtabs.in.th/song.php?song_id=4333&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4333.png
c04334,กู๊ด KPN,นิยายเรื่องนี้ไม่มีนางเอก,,http://chordtabs.in.th/song.php?song_id=4334&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4334.png
c04335,กราฟ พิชญ์ โยชิ ปั้นจั่น,แพ้แฟนเก่า,,http://chordtabs.in.th/song.php?song_id=4335&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4335.png
c04336,Room 3.50,เต็มปาก Feat.Apple Girls Band,,http://chordtabs.in.th/song.php?song_id=4336&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4336.png
c04337,โอ้ Oh รุจาภา,เกินจะบอก,,http://chordtabs.in.th/song.php?song_id=4337&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4337.png
c04338,Mc โกสินทร์,เพลงนี้เขียนด้วยรัก,,http://chordtabs.in.th/song.php?song_id=4338&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4338.png
c04339,Canvas,ให้รักเราเป็นตำนาน,,http://chordtabs.in.th/song.php?song_id=4339&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4339.png
c04341,โอ้ เสกสรร,เก็บอาการ,,http://chordtabs.in.th/song.php?song_id=4341&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4341.png
c04343,เสือโคร่ง,แดด ลม ฝน,,http://chordtabs.in.th/song.php?song_id=4343&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4343.png
c04344,อุ๋งอิ๋ง,ใจค้นใจ,,http://chordtabs.in.th/song.php?song_id=4344&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4344.png
c04346,วสันต์ โชติกุล,ข่าวร้ายรึเปล่า,,http://chordtabs.in.th/song.php?song_id=4346&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4346.png
c04350,Seal Pillow,โพลารอยด์,,http://chordtabs.in.th/song.php?song_id=4350&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4350.png
c04351,Piia Piia,แค่ความสงสาร,,http://chordtabs.in.th/song.php?song_id=4351&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4351.png
c04352,O-Pavee,รอ,,http://chordtabs.in.th/song.php?song_id=4352&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4352.png
c04353,Mrs.Slave,ผจญภัย,,http://chordtabs.in.th/song.php?song_id=4353&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4353.png
c04354,Arisara,ไม่ค่อยชัด (Status),,http://chordtabs.in.th/song.php?song_id=4354&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4354.png
c04356,Lomosonic,อยากจะรักแค่ไหน,,http://chordtabs.in.th/song.php?song_id=4356&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4356.png
c04357,BellZ,เพราะฉันเหงาหรือเราห่าง,,http://chordtabs.in.th/song.php?song_id=4357&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4357.png
c04358,อ๊อฟ ปองศักดิ์,ของตาย,,http://chordtabs.in.th/song.php?song_id=4358&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4358.png
c04359,Vertical Mind,คำเดิม,,http://chordtabs.in.th/song.php?song_id=4359&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4359.png
c04360,Muzu,รักแท้ไม่มีจริง,,http://chordtabs.in.th/song.php?song_id=4360&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4360.png
c04361,Megabyte,คนที่ใช่(ไม่ได้หมายถึงคนที่เจอ),,http://chordtabs.in.th/song.php?song_id=4361&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4361.png
c04362,Scrubb,ลึกลึก (Deep),,http://chordtabs.in.th/song.php?song_id=4362&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4362.png
c04363,Romantic Comedies,ที่ใดมีรัก,,http://chordtabs.in.th/song.php?song_id=4363&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4363.png
c04365,เตย อธิษฐาน,โลกของคนแอบรักข้างเดียว,,http://chordtabs.in.th/song.php?song_id=4365&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4365.png
c04366,Summer Stop,รักษาสัญญา,,http://chordtabs.in.th/song.php?song_id=4366&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4366.png
c04367,Mild,ดาว,,http://chordtabs.in.th/song.php?song_id=4367&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4367.png
c04368,โตโน่ The Star 6 ภาคิน คำวิลัยศักดิ์,จะหยุดเวลาได้ไหม,,http://chordtabs.in.th/song.php?song_id=4368&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4368.png
c04369,เอริโอ้ อาร์สยาม,ไม่ได้เจ้าชู้ แค่ไม่รู้จะหยุดที่ใคร,,http://chordtabs.in.th/song.php?song_id=4369&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4369.png
c04370,สวย สโรชา,สวย,,http://chordtabs.in.th/song.php?song_id=4370&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4370.png
c04375,แจ้ ดนุพล,ที่สุดของหัวใจ,,http://chordtabs.in.th/song.php?song_id=4375&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4375.png
c04378,Grand Ex,เชื่อฉัน,,http://chordtabs.in.th/song.php?song_id=4378&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4378.png
c04379,Grand Ex,เพียงสบตา,,http://chordtabs.in.th/song.php?song_id=4379&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4379.png
c04380,เท่ง เถิดเทิง,อ๊อดแอด,,http://chordtabs.in.th/song.php?song_id=4380&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/4380.png
